PeakID (cmd=annotatePeaks.pl ENCAB506UYG.consensus_peaks.bed genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Interval_21485	chr6	11779244	11779581	+	0	NA	promoter-TSS (ADTRP)	-promoter-TSS (ADTRP)	-132	ADTRP	ADTRP	NM_001143948			ADTRP			NA
Interval_127	chr1	9717626	9717956	+	0	NA	intron (PIK3CD, intron 1 of 23)	-intron (PIK3CD, intron 1 of 23)	-3147	PIK3CD-AS1	PIK3CD-AS1	NR_027045			PIK3CD-AS1			NA
Interval_27410	chrX	54263488	54263849	+	0	NA	exon (WNK3, exon 20 of 23)	-exon (WNK3, exon 20 of 23)	-53954	FAM120C	FAM120C	NM_001300788			FAM120C			NA
Interval_399	chr1	23441546	23442209	+	0	NA	intron (LUZP1, intron 1 of 4)	-intron (LUZP1, intron 1 of 3)	53474	LUZP1	LUZP1	NM_033631			LUZP1			NA
Interval_20107	chr5	38932933	38933338	+	0	NA	exon (OSMR, exon 18 of 18)	-exon (OSMR, exon 18 of 18)	87034	OSMR	OSMR	NM_003999			OSMR			NA
Interval_4075	chr10	98437254	98437551	+	0	NA	intron (PIK3AP1, intron 2 of 16)	-intron (PIK3AP1, intron 2 of 16)	42877	PIK3AP1	PIK3AP1	NM_152309			PIK3AP1			NA
Interval_5210	chr11	67154733	67155027	+	0	NA	intron (LOC100130987, intron 2 of 3)	-intron (LOC100130987, intron 2 of 3)	-4543	RAD9A	RAD9A	NM_001243224			RAD9A			NA
Interval_18960	chr4	38541152	38541450	+	0	NA	Intergenic	Intergenic	-16500	LINC01258	LINC01258	NR_110951			LINC01258			NA
Interval_3642	chr10	52147094	52147439	+	0	NA	intron (SGMS1, intron 6 of 10)	-intron (SGMS1, intron 6 of 10)	-138896	ASAH2	ASAH2	NM_001143974			ASAH2			NA
Interval_15782	chr20	40711390	40711617	+	0	NA	intron (PTPRT, intron 30 of 31)	-intron (PTPRT, intron 29 of 30)	-464370	CHD6	CHD6	NM_032221			CHD6			NA
Interval_8733	chr15	50024297	50024661	+	0	NA	Intergenic	Intergenic	111253	DTWD1	DTWD1	NM_001144955			DTWD1			NA
Interval_17198	chr3	31156273	31156931	+	0	NA	Intergenic	Intergenic	46677	MIR466	MIR466	NR_130459			MIR466			NA
Interval_17637	chr3	70965555	70965957	+	0	NA	Intergenic	Intergenic	-373153	FOXP1-AS1	FOXP1-AS1	NR_126463			FOXP1-AS1			NA
Interval_10207	chr16	87904339	87904781	+	0	NA	Intergenic	Intergenic	-1460	SLC7A5	SLC7A5	NM_003486			SLC7A5			NA
Interval_18910	chr4	26107983	26108233	+	0	NA	Intergenic	Intergenic	192294	SMIM20	SMIM20	NM_001145432			SMIM20			NA
Interval_14381	chr2	114458084	114458364	+	0	NA	Intergenic	Intergenic	20721	MIR4782	MIR4782	NR_039943			MIR4782			NA
Interval_2703	chr1	211788053	211788494	+	0	NA	Intergenic	Intergenic	-24877	LOC105748977	LOC105748977	NR_131925			LOC105748977			NA
Interval_16482	chr22	21340753	21341008	+	0	NA	intron (LZTR1, intron 3 of 20)	-intron (LZTR1, intron 3 of 20)	4322	LZTR1	LZTR1	NM_006767			LZTR1			NA
Interval_108	chr1	8724992	8725233	+	0	NA	intron (RERE, intron 1 of 22)	-intron (RERE, intron 1 of 22)	152587	RERE	RERE	NM_012102			RERE			NA
Interval_23758	chr7	51346524	51346745	+	0	NA	intron (COBL, intron 1 of 12)	-intron (COBL, intron 1 of 13)	37881	COBL	COBL	NM_015198			COBL			NA
Interval_3639	chr10	52086504	52087103	+	0	NA	intron (SGMS1, intron 8 of 10)	-intron (SGMS1, intron 8 of 10)	-78433	ASAH2	ASAH2	NM_001143974			ASAH2			NA
Interval_13542	chr2	28094531	28094967	+	0	NA	intron (RBKS, intron 1 of 8)	-intron (RBKS, intron 1 of 8)	18514	RBKS	RBKS	NM_022128			RBKS			NA
Interval_7405	chr13	30152302	30152715	+	0	NA	intron (SLC7A1, intron 1 of 12)	-intron (SLC7A1, intron 1 of 12)	17317	SLC7A1	SLC7A1	NM_003045			SLC7A1			NA
Interval_10829	chr17	40464713	40465592	+	0	NA	TTS (STAT3)	-TTS (STAT3)	25587	STAT5A	STAT5A	NM_001288718			STAT5A			NA
Interval_12661	chr19	30297351	30297616	+	0	NA	Intergenic	Intergenic	-5418	CCNE1	CCNE1	NM_001238			CCNE1			NA
Interval_1184	chr1	65785501	65785859	+	0	NA	intron (DNAJC6, intron 1 of 18)	-intron (DNAJC6, intron 1 of 18)	55303	DNAJC6	DNAJC6	NM_014787			DNAJC6			NA
Interval_22624	chr6	112193251	112193647	+	0	NA	intron (FYN, intron 1 of 13)	-intron (FYN, intron 1 of 13)	-113115	FYN	FYN	NM_002037			FYN			NA
Interval_14321	chr2	112165247	112165801	+	0	NA	intron (MIR4435-2HG, intron 1 of 1)	-intron (MIR4435-2HG, intron 1 of 1)	-86856	MIR4435-1	MIR4435-1	NR_039634_1			MIR4435-1			NA
Interval_4525	chr11	6672167	6672628	+	0	NA	intron (DCHS1, intron 1 of 20)	-intron (DCHS1, intron 1 of 20)	4683	DCHS1	DCHS1	NM_003737			DCHS1			NA
Interval_22483	chr6	90158956	90159300	+	0	NA	intron (ANKRD6, intron 1 of 15)	-intron (ANKRD6, intron 1 of 15)	16231	ANKRD6	ANKRD6	NM_014942			ANKRD6			NA
Interval_11713	chr18	12302401	12303124	+	0	NA	Intergenic	Intergenic	-5296	TUBB6	TUBB6	NM_001303525			TUBB6			NA
Interval_20005	chr5	14696257	14696617	+	0	NA	exon (OTULIN, exon 7 of 7)	-exon (OTULIN, exon 7 of 7)	-16366	LOC100130744	LOC100130744	NR_046285			LOC100130744			NA
Interval_13113	chr19	52239164	52239614	+	0	NA	Intergenic	Intergenic	-12144	HAS1	HAS1	NM_001523			HAS1			NA
Interval_18609	chr3	193500023	193500324	+	0	NA	Intergenic	Intergenic	-155052	OPA1-AS1	OPA1-AS1	NR_046634			OPA1-AS1			NA
Interval_8699	chr15	45337588	45338156	+	0	NA	intron (SORD, intron 3 of 8)	-intron (SORD, intron 3 of 8)	22570	SORD	SORD	NM_003104			SORD			NA
Interval_9504	chr16	10832784	10833048	+	0	NA	Intergenic	Intergenic	-4727	NUBP1	NUBP1	NM_001278506			NUBP1			NA
Interval_14553	chr2	145210175	145210473	+	0	NA	intron (ZEB2, intron 2 of 9)	-intron (ZEB2, intron 2 of 8)	-66857	ZEB2-AS1	ZEB2-AS1	NR_040248			ZEB2-AS1			NA
Interval_7165	chr12	122203522	122203824	+	0	NA	intron (TMEM120B, intron 6 of 11)	-intron (TMEM120B, intron 6 of 11)	27921	RHOF	RHOF	NM_019034			RHOF			NA
Interval_27661	chrX	118942990	118943623	+	0	NA	Intergenic	Intergenic	-17684	RPL39	RPL39	NM_001000			RPL39			NA
Interval_563	chr1	28827377	28828044	+	0	NA	TTS (PHACTR4)	-TTS (PHACTR4)	-4745	SNHG3	SNHG3	NR_002909			SNHG3			NA
Interval_27215	chrX	37575801	37576323	+	0	NA	intron (XK, intron 2 of 2)	-intron (XK, intron 2 of 2)	30929	XK	XK	NM_021083			XK			NA
Interval_26992	chr9	137491214	137491957	+	0	NA	Intergenic	Intergenic	-42066	COL5A1	COL5A1	NM_000093			COL5A1			NA
Interval_1181	chr1	65758574	65759213	+	0	NA	intron (DNAJC6, intron 1 of 18)	-intron (DNAJC6, intron 1 of 19)	28516	DNAJC6	DNAJC6	NM_014787			DNAJC6			NA
Interval_23064	chr6	157175939	157176254	+	0	NA	intron (ARID1B, intron 2 of 18)	-intron (ARID1B, intron 2 of 18)	-75231	MIR4466	MIR4466	NR_039676			MIR4466			NA
Interval_5440	chr11	78089025	78089444	+	0	NA	intron (GAB2, intron 1 of 9)	-intron (GAB2, intron 1 of 9)	39634	GAB2	GAB2	NM_080491			GAB2			NA
Interval_26576	chr9	103160227	103160451	+	0	NA	Intergenic	Intergenic	-29156	MSANTD3	MSANTD3	NM_001198806			MSANTD3			NA
Interval_18755	chr4	1887789	1888059	+	0	NA	intron (WHSC1, intron 1 of 21)	-intron (WHSC1, intron 1 of 21)	-6585	WHSC1	WHSC1	NM_001042424			WHSC1			NA
Interval_20844	chr5	133670021	133670264	+	0	NA	intron (CDKL3, intron 4 of 8)	-intron (CDKL3, intron 4 of 12)	32623	CDKL3	CDKL3	NM_001300853			CDKL3			NA
Interval_8098	chr14	65511175	65511727	+	0	NA	promoter-TSS (MIR4706)	-promoter-TSS (MIR4706)	45	MIR4706	MIR4706	NR_039855			MIR4706			NA
Interval_5328	chr11	72526771	72527117	+	0	NA	intron (ATG16L2, intron 1 of 17)	-intron (ATG16L2, intron 1 of 17)	1493	ATG16L2	ATG16L2	NM_033388			ATG16L2			NA
Interval_27270	chrX	40263034	40263362	+	0	NA	Intergenic	Intergenic	141028	LOC101927476	LOC101927476	NR_110386			LOC101927476			NA
Interval_13685	chr2	42870033	42870477	+	0	NA	intron (MTA3, intron 5 of 13)	-intron (MTA3, intron 6 of 17)	74598	MTA3	MTA3	NM_001282756			MTA3			NA
Interval_7403	chr13	30034124	30034431	+	0	NA	intron (MTUS2, intron 2 of 8)	-intron (MTUS2, intron 7 of 13)	27610	MTUS2-AS1	MTUS2-AS1	NR_046378			MTUS2-AS1			NA
Interval_3145	chr10	1055065	1055584	+	0	NA	intron (GTPBP4, intron 11 of 16)	-intron (GTPBP4, intron 11 of 16)	-13253	IDI2-AS1	IDI2-AS1	NR_024628			IDI2-AS1			NA
Interval_24585	chr7	139204118	139204359	+	0	NA	Intergenic	Intergenic	-4436	CLEC2L	CLEC2L	NM_001080511			CLEC2L			NA
Interval_4844	chr11	44555576	44555818	+	0	NA	Intergenic	Intergenic	-31444	CD82	CD82	NM_001024844			CD82			NA
Interval_16785	chr22	39110441	39110758	+	0	NA	intron (GTPBP1, intron 2 of 11)	-intron (GTPBP1, intron 2 of 11)	8792	GTPBP1	GTPBP1	NM_004286			GTPBP1			NA
Interval_10410	chr17	13424821	13425466	+	0	NA	intron (HS3ST3A1, intron 1 of 1)	-intron (HS3ST3A1, intron 1 of 1)	80116	HS3ST3A1	HS3ST3A1	NM_006042			HS3ST3A1			NA
Interval_9357	chr15	102031735	102032137	+	0	NA	Intergenic	Intergenic	-1749	PCSK6	PCSK6	NM_138324			PCSK6			NA
Interval_10164	chr16	85568871	85569746	+	0	NA	Intergenic	Intergenic	-77534	GSE1	GSE1	NM_014615			GSE1			NA
Interval_17469	chr3	49062923	49063182	+	0	NA	intron (IMPDH2, intron 9 of 13)	-intron (IMPDH2, intron 9 of 13)	3823	IMPDH2	IMPDH2	NM_000884			IMPDH2			NA
Interval_374	chr1	22179543	22179814	+	0	NA	intron (HSPG2, intron 50 of 96)	-intron (HSPG2, intron 50 of 96)	40920	LDLRAD2	LDLRAD2	NM_001013693			LDLRAD2			NA
Interval_24858	chr8	9029943	9030380	+	0	NA	Intergenic	Intergenic	-16348	LOC101929128	LOC101929128	NR_125431			LOC101929128			NA
Interval_11422	chr17	75359925	75360542	+	0	NA	intron (SEPT9, intron 1 of 10)	-intron (SEPT9, intron 2 of 11)	32903	MIR4316	MIR4316	NR_036200			MIR4316			NA
Interval_9553	chr16	14051293	14051966	+	0	NA	Intergenic	Intergenic	37615	ERCC4	ERCC4	NM_005236			ERCC4			NA
Interval_9779	chr16	30635155	30635552	+	0	NA	Intergenic	Intergenic	-14204	ZNF689	ZNF689	NR_073481			ZNF689			NA
Interval_1502	chr1	109757497	109757713	+	0	NA	exon (SARS, exon 2 of 2)	-exon (SARS, exon 2 of 2)	1090	SARS	SARS	NM_006513			SARS			NA
Interval_24003	chr7	92384330	92384655	+	0	NA	intron (CDK6, intron 3 of 7)	-intron (CDK6, intron 3 of 7)	78739	CDK6	CDK6	NM_001145306			CDK6			NA
Interval_11681	chr18	9871674	9871918	+	0	NA	Intergenic	Intergenic	-13927	TXNDC2	TXNDC2	NM_032243			TXNDC2			NA
Interval_13348	chr2	10775554	10775877	+	0	NA	intron (NOL10, intron 12 of 19)	-intron (NOL10, intron 12 of 19)	54398	NOL10	NOL10	NM_024894			NOL10			NA
Interval_9572	chr16	15684597	15685568	+	0	NA	Intergenic	Intergenic	19870	MIR6506	MIR6506	NR_106761			MIR6506			NA
Interval_5570	chr11	96037050	96037530	+	0	NA	intron (MAML2, intron 1 of 4)	-intron (MAML2, intron 1 of 4)	-37312	MIR1260B	MIR1260B	NR_036125			MIR1260B			NA
Interval_7154	chr12	122022938	122023164	+	0	NA	Intergenic	Intergenic	-4131	KDM2B	KDM2B	NM_032590			KDM2B			NA
Interval_9908	chr16	57724946	57725463	+	0	NA	Intergenic	Intergenic	-3509	DRC7	DRC7	NM_032269			DRC7			NA
Interval_20742	chr5	123979813	123980160	+	0	NA	exon (ZNF608, exon 5 of 9)	-exon (ZNF608, exon 5 of 9)	100819	ZNF608	ZNF608	NM_020747			ZNF608			NA
Interval_704	chr1	36054633	36054975	+	0	NA	intron (TFAP2E, intron 4 of 6)	-intron (TFAP2E, intron 4 of 6)	15833	TFAP2E	TFAP2E	NM_178548			TFAP2E			NA
Interval_313	chr1	19506242	19506856	+	0	NA	intron (UBR4, intron 17 of 105)	-intron (UBR4, intron 17 of 105)	30197	UBR4	UBR4	NM_020765			UBR4			NA
Interval_24752	chr7	156612642	156613017	+	0	NA	intron (LMBR1, intron 4 of 16)	-intron (LMBR1, intron 4 of 16)	73073	LMBR1	LMBR1	NM_022458			LMBR1			NA
Interval_12740	chr19	38613186	38614307	+	0	NA	intron (SIPA1L3, intron 9 of 21)	-intron (SIPA1L3, intron 9 of 21)	101144	DPF1	DPF1	NM_001135156			DPF1			NA
Interval_9276	chr15	91531653	91531875	+	0	NA	TTS (PRC1-AS1)	-TTS (PRC1-AS1)	6117	PRC1	PRC1	NM_001267580			PRC1			NA
Interval_18921	chr4	26860632	26860871	+	0	NA	Intergenic	Intergenic	-1562	STIM2	STIM2	NM_001169118			STIM2			NA
Interval_10045	chr16	75076836	75077931	+	0	NA	intron (ZNRF1, intron 1 of 4)	-intron (ZNRF1, intron 1 of 4)	44468	ZNRF1	ZNRF1	NM_032268			ZNRF1			NA
Interval_26850	chr9	130877721	130878481	+	0	NA	intron (SLC25A25-AS1, intron 2 of 4)	-intron (SLC25A25-AS1, intron 2 of 4)	2912	SLC25A25-AS1	SLC25A25-AS1	NR_033374			SLC25A25-AS1			NA
Interval_22799	chr6	134517628	134518454	+	0	NA	intron (SGK1, intron 3 of 13)	-intron (SGK1, intron 3 of 13)	-22007	SGK1	SGK1	NM_001143676			SGK1			NA
Interval_12131	chr19	1936667	1937180	+	0	NA	Intergenic	Intergenic	-4238	CSNK1G2	CSNK1G2	NM_001319			CSNK1G2			NA
Interval_14585	chr2	149259193	149259433	+	0	NA	intron (MBD5, intron 12 of 14)	-intron (MBD5, intron 12 of 14)	-143247	EPC2	EPC2	NM_015630			EPC2			NA
Interval_18365	chr3	170079492	170079984	+	0	NA	intron (SKIL, intron 2 of 6)	-intron (SKIL, intron 1 of 5)	4265	SKIL	SKIL	NM_001145098			SKIL			NA
Interval_11624	chr18	3649773	3650243	+	0	NA	intron (DLGAP1, intron 7 of 12)	-intron (DLGAP1, intron 4 of 9)	46273	DLGAP1-AS2	DLGAP1-AS2	NR_119377			DLGAP1-AS2			NA
Interval_17428	chr3	47339942	47340329	+	0	NA	intron (KLHL18, intron 1 of 9)	-intron (KLHL18, intron 1 of 9)	-15798	KIF9	KIF9	NM_001134878			KIF9			NA
Interval_8633	chr15	40846075	40846409	+	0	NA	exon (C15orf57, exon 4 of 4)	-exon (C15orf57, exon 4 of 4)	11014	C15orf57	C15orf57	NM_001080792			C15orf57			NA
Interval_4539	chr11	8227781	8228641	+	0	NA	Intergenic	Intergenic	-37621	RIC3	RIC3	NM_001206672			RIC3			NA
Interval_27751	chrX	131085278	131085501	+	0	NA	Intergenic	Intergenic	-71856	STK26	STK26	NM_001042452			STK26			NA
Interval_2328	chr1	182270827	182271074	+	0	NA	intron (LINC01344, intron 2 of 2)	-intron (LINC01344, intron 2 of 2)	12246	LINC01344	LINC01344	NR_104175			LINC01344			NA
Interval_16249	chr21	38403247	38403460	+	0	NA	Intergenic	Intergenic	24490	RIPPLY3	RIPPLY3	NM_018962			RIPPLY3			NA
Interval_4726	chr11	22854346	22854672	+	0	NA	Intergenic	Intergenic	-3127	SVIP	SVIP	NM_148893			SVIP			NA
Interval_1892	chr1	154326837	154327569	+	0	NA	Intergenic	Intergenic	26927	ATP8B2	ATP8B2	NM_020452			ATP8B2			NA
Interval_10994	chr17	46462810	46463035	+	0	NA	intron (SKAP1, intron 2 of 12)	-intron (SKAP1, intron 2 of 12)	44672	SKAP1	SKAP1	NM_003726			SKAP1			NA
Interval_23854	chr7	72571577	72571904	+	0	NA	intron (GTF2IP4, intron 1 of 23)	-intron (GTF2IP1, intron 1 of 23)	2723	GTF2IP1	GTF2IP1	NR_002206			GTF2IP1			NA
Interval_5607	chr11	100919895	100920124	+	0	NA	intron (PGR, intron 4 of 5)	-intron (PGR, intron 6 of 7)	57198	TMEM133	TMEM133	NM_032021			TMEM133			NA
Interval_3531	chr10	35822350	35822846	+	0	NA	intron (CCNY, intron 9 of 11)	-intron (CCNY, intron 6 of 8)	-71740	GJD4	GJD4	NM_153368			GJD4			NA
Interval_5730	chr11	118153399	118153686	+	0	NA	Intergenic	Intergenic	-18291	MPZL2	MPZL2	NM_144765			MPZL2			NA
Interval_22288	chr6	52932479	52933106	+	0	NA	intron (FBXO9, intron 1 of 12)	-intron (FBXO9, intron 1 of 12)	2996	FBXO9	FBXO9	NM_012347			FBXO9			NA
Interval_1017	chr1	53136691	53136922	+	0	NA	Intergenic	Intergenic	27232	COA7	COA7	NM_023077			COA7			NA
Interval_11736	chr18	19279488	19279863	+	0	NA	intron (ABHD3, intron 3 of 8)	-intron (ABHD3, intron 3 of 6)	5091	ABHD3	ABHD3	NM_138340			ABHD3			NA
Interval_17047	chr3	10480142	10480540	+	0	NA	intron (ATP2B2, intron 2 of 19)	-intron (ATP2B2, intron 2 of 22)	-44095	MIR885	MIR885	NR_030614			MIR885			NA
Interval_22217	chr6	45319450	45319698	+	0	NA	intron (RUNX2, intron 2 of 8)	-intron (RUNX2, intron 2 of 7)	23520	RUNX2	RUNX2	NM_001015051			RUNX2			NA
Interval_26568	chr9	102863876	102864289	+	0	NA	intron (INVS, intron 1 of 17)	-intron (INVS, intron 1 of 16)	2580	INVS	INVS	NM_183245			INVS			NA
Interval_9306	chr15	96227870	96228406	+	0	NA	Intergenic	Intergenic	251816	LINC00924	LINC00924	NR_027132			LINC00924			NA
Interval_10206	chr16	87893981	87894426	+	0	NA	intron (SLC7A5, intron 1 of 9)	-intron (SLC7A5, intron 1 of 9)	8897	SLC7A5	SLC7A5	NM_003486			SLC7A5			NA
Interval_5835	chr11	129800234	129800598	+	0	NA	intron (PRDM10, intron 7 of 17)	-intron (PRDM10, intron 11 of 21)	17101	PRDM10	PRDM10	NM_199437			PRDM10			NA
Interval_26984	chr9	136734588	136735160	+	0	NA	intron (VAV2, intron 2 of 26)	-intron (VAV2, intron 2 of 29)	122572	VAV2	VAV2	NM_001134398			VAV2			NA
Interval_8602	chr15	38363800	38364121	+	0	NA	Intergenic	Intergenic	31366	LOC101928227	LOC101928227	NR_120330			LOC101928227			NA
Interval_5229	chr11	67674408	67674817	+	0	NA	Intergenic	Intergenic	96983	UNC93B1	UNC93B1	NM_030930			UNC93B1			NA
Interval_7406	chr13	30687924	30688307	+	0	NA	Intergenic	Intergenic	-5103	LINC00365	LINC00365	NR_046998			LINC00365			NA
Interval_1858	chr1	151950109	151950555	+	0	NA	Intergenic	Intergenic	16382	S100A10	S100A10	NM_002966			S100A10			NA
Interval_23887	chr7	73685387	73685805	+	0	NA	Intergenic	Intergenic	-16808	RFC2	RFC2	NM_002914			RFC2			NA
Interval_20248	chr5	61486038	61486299	+	0	NA	Intergenic	Intergenic	-115821	KIF2A	KIF2A	NM_004520			KIF2A			NA
Interval_22780	chr6	133099113	133099381	+	0	NA	intron (SLC18B1, intron 7 of 13)	-intron (SLC18B1, intron 7 of 13)	-20100	VNN2	VNN2	NM_078488			VNN2			NA
Interval_15173	chr2	218226869	218227813	+	0	NA	intron (DIRC3, intron 8 of 12)	-intron (DIRC3, intron 8 of 12)	393975	DIRC3	DIRC3	NR_026597			DIRC3			NA
Interval_16155	chr21	31021603	31022191	+	0	NA	intron (GRIK1, intron 6 of 15)	-intron (GRIK1, intron 6 of 16)	53537	GRIK1-AS2	GRIK1-AS2	NR_033368			GRIK1-AS2			NA
Interval_14107	chr2	85611053	85611401	+	0	NA	intron (ELMOD3, intron 9 of 10)	-intron (ELMOD3, intron 12 of 14)	26593	CAPG	CAPG	NM_001256139			CAPG			NA
Interval_17798	chr3	107590137	107590469	+	0	NA	intron (LINC00635, intron 3 of 7)	-intron (LINC00635, intron 3 of 10)	6612	LINC00635	LINC00635	NR_015414			LINC00635			NA
Interval_9732	chr16	29046094	29046334	+	0	NA	Intergenic	Intergenic	-39949	RRN3P2	RRN3P2	NR_003369			RRN3P2			NA
Interval_7520	chr13	49382892	49383206	+	0	NA	Intergenic	Intergenic	155202	CYSLTR2	CYSLTR2	NM_020377			CYSLTR2			NA
Interval_6866	chr12	104369207	104369527	+	0	NA	intron (TDG, intron 1 of 9)	-intron (TDG, intron 1 of 9)	9774	TDG	TDG	NM_003211			TDG			NA
Interval_19275	chr4	84430385	84430613	+	0	NA	Intergenic	Intergenic	-24209	FAM175A	FAM175A	NM_139076			FAM175A			NA
Interval_14235	chr2	101537952	101538570	+	0	NA	intron (NPAS2, intron 2 of 20)	-intron (NPAS2, intron 2 of 20)	55362	LOC101927142	LOC101927142	NR_110213			LOC101927142			NA
Interval_71	chr1	6209819	6210375	+	0	NA	intron (CHD5, intron 7 of 41)	-intron (CHD5, intron 7 of 41)	30097	CHD5	CHD5	NM_015557			CHD5			NA
Interval_13645	chr2	38779314	38779794	+	0	NA	Intergenic	Intergenic	-36672	LOC101929596	LOC101929596	NR_110259			LOC101929596			NA
Interval_9627	chr16	20915897	20916442	+	0	NA	intron (LYRM1, intron 2 of 3)	-intron (LYRM1, intron 2 of 4)	4549	LYRM1	LYRM1	NM_001302836			LYRM1			NA
Interval_10157	chr16	85470465	85470695	+	0	NA	Intergenic	Intergenic	-130649	MIR5093	MIR5093	NR_049816			MIR5093			NA
Interval_16334	chr21	44884731	44885207	+	0	NA	intron (LINC00313, intron 3 of 3)	-intron (LINC00313, intron 3 of 3)	13134	LINC00313	LINC00313	NR_026863			LINC00313			NA
Interval_76	chr1	6419871	6420173	+	0	NA	intron (ACOT7, intron 1 of 8)	-intron (ACOT7, intron 1 of 8)	-1018	ACOT7	ACOT7	NM_007274			ACOT7			NA
Interval_10516	chr17	21199951	21200187	+	0	NA	intron (MAP2K3, intron 1 of 11)	-intron (MAP2K3, intron 1 of 11)	12101	MAP2K3	MAP2K3	NM_145109			MAP2K3			NA
Interval_25735	chr8	124524411	124524839	+	0	NA	intron (FBXO32, intron 4 of 6)	-intron (FBXO32, intron 4 of 6)	19758	FBXO32	FBXO32	NM_058229			FBXO32			NA
Interval_21637	chr6	16131244	16131700	+	0	NA	intron (MYLIP, intron 2 of 6)	-intron (MYLIP, intron 2 of 6)	2155	MYLIP	MYLIP	NM_013262			MYLIP			NA
Interval_18526	chr3	183739248	183739508	+	0	NA	Intergenic	Intergenic	-3651	ABCC5	ABCC5	NM_005688			ABCC5			NA
Interval_19478	chr4	119688204	119688747	+	0	NA	intron (SEC24D, intron 9 of 22)	-intron (SEC24D, intron 9 of 22)	68851	SEC24D	SEC24D	NM_014822			SEC24D			NA
Interval_19691	chr4	153098647	153099040	+	0	NA	Intergenic	Intergenic	76938	LOC100996286	LOC100996286	NR_121627			LOC100996286			NA
Interval_22969	chr6	147213747	147214330	+	0	NA	intron (STXBP5-AS1, intron 7 of 10)	-intron (STXBP5-AS1, intron 7 of 10)	-89078	KATNBL1P6	KATNBL1P6	NR_003954			KATNBL1P6			NA
Interval_6910	chr12	107922587	107922995	+	0	NA	intron (BTBD11, intron 2 of 16)	-intron (BTBD11, intron 2 of 16)	-156799	PWP1	PWP1	NM_007062			PWP1			NA
Interval_23658	chr7	36513596	36514300	+	0	NA	Intergenic	Intergenic	84536	ANLN	ANLN	NM_018685			ANLN			NA
Interval_2840	chr1	224730536	224730892	+	0	NA	Intergenic	Intergenic	-73465	CNIH3	CNIH3	NM_152495			CNIH3			NA
Interval_22308	chr6	56954358	56955133	+	0	NA	promoter-TSS (ZNF451)	-promoter-TSS (ZNF451)	-83	ZNF451	ZNF451	NM_001031623			ZNF451			NA
Interval_15249	chr2	230585141	230585381	+	0	NA	Intergenic	Intergenic	-5975	DNER	DNER	NM_139072			DNER			NA
Interval_4933	chr11	56917909	56918252	+	0	NA	Intergenic	Intergenic	-31141	LRRC55	LRRC55	NM_001005210			LRRC55			NA
Interval_23487	chr7	20259018	20260238	+	0	NA	Intergenic	Intergenic	-2615	MACC1	MACC1	NM_182762			MACC1			NA
Interval_12374	chr19	11413864	11414151	+	0	NA	intron (TSPAN16, intron 4 of 6)	-intron (TSPAN16, intron 4 of 6)	7192	TSPAN16	TSPAN16	NM_012466			TSPAN16			NA
Interval_25102	chr8	37530969	37531657	+	0	NA	Intergenic	Intergenic	-21956	ZNF703	ZNF703	NM_025069			ZNF703			NA
Interval_228	chr1	15782685	15783352	+	0	NA	promoter-TSS (CELA2A)	-promoter-TSS (CELA2A)	-205	CELA2A	CELA2A	NM_033440			CELA2A			NA
Interval_16991	chr3	5054814	5055413	+	0	NA	Intergenic	Intergenic	-33467	BHLHE40-AS1	BHLHE40-AS1	NR_037903			BHLHE40-AS1			NA
Interval_2730	chr1	212966872	212967513	+	0	NA	intron (TATDN3, intron 1 of 9)	-intron (TATDN3, intron 1 of 9)	2022	TATDN3	TATDN3	NM_001042552			TATDN3			NA
Interval_1471	chr1	108682218	108682578	+	0	NA	intron (SLC25A24, intron 8 of 9)	-intron (SLC25A24, intron 8 of 9)	53033	SLC25A24	SLC25A24	NM_013386			SLC25A24			NA
Interval_17222	chr3	32750056	32751324	+	0	NA	intron (CNOT10, intron 3 of 16)	-intron (CNOT10, intron 4 of 17)	24053	CNOT10	CNOT10	NM_015442			CNOT10			NA
Interval_8414	chr14	102199519	102199904	+	0	NA	TTS (LINC00239)	-TTS (LINC00239)	2937	LINC00239	LINC00239	NR_026774			LINC00239			NA
Interval_7122	chr12	120925308	120926325	+	0	NA	intron (DYNLL1, intron 1 of 2)	-intron (DYNLL1, intron 1 of 2)	7933	NRAV	NRAV	NR_038854			NRAV			NA
Interval_12080	chr19	610826	611152	+	0	NA	intron (HCN2, intron 5 of 7)	-intron (HCN2, intron 5 of 7)	21096	HCN2	HCN2	NM_001194			HCN2			NA
Interval_26314	chr9	76577644	76578201	+	0	NA	intron (MIR6130, intron 6 of 7)	-intron (MIR6130, intron 6 of 7)	-408525	LOC101927358	LOC101927358	NR_121182			LOC101927358			NA
Interval_25788	chr8	125928422	125928913	+	0	NA	Intergenic	Intergenic	-25583	LINC00964	LINC00964	NR_027321			LINC00964			NA
Interval_10808	chr17	39686500	39687003	+	0	NA	Intergenic	Intergenic	-2110	KRT19	KRT19	NM_002276			KRT19			NA
Interval_4482	chr11	5108484	5108834	+	0	NA	Intergenic	Intergenic	-27802	OR52E2	OR52E2	NM_001005164			OR52E2			NA
